financial_year,state_code,state,month,month_date,intrastate_suppliers,intrastate_ewb_count,intrastate_assessable_value,interstate_out_suppliers,interstate_out_ewb_count,interstate_out_assessable_value,interstate_in_suppliers,interstate_in_ewb_count,interstate_in_assessable_value
2024-25,11,Sikkim,2025-03,2025-03-01,241.0,7304.0,176.0163,283.0,7978.0,3903.3612,3372.0,75656.0,1461.3437
2024-25,12,Arunachal Pradesh,2025-03,2025-03-01,500.0,11574.0,265.7805,390.0,5547.0,317.5073,4690.0,53844.0,1440.6376
2024-25,13,Nagaland,2025-03,2025-03-01,308.0,5179.0,170.8938,420.0,4017.0,173.05419999999998,3013.0,38359.0,811.6725
2024-25,14,Manipur,2025-03,2025-03-01,221.0,6271.0,193.2916,270.0,6383.0,492.5255,3082.0,39284.0,1007.813
2024-25,15,Mizoram,2025-03,2025-03-01,95.0,2566.0,43.113,136.0,1301.0,29.7478,2368.0,35033.0,713.3346
2024-25,16,Tripura,2025-03,2025-03-01,2590.0,66143.0,1390.1188,762.0,4695.0,466.1522,5556.0,55714.0,1480.951
2024-25,17,Meghalaya,2025-03,2025-03-01,778.0,27935.0,602.7762,780.0,48902.0,1015.1416,4289.0,54790.0,1525.2398999999998
2024-25,18,Assam,2025-03,2025-03-01,17898.0,745195.0,15081.2695,13183.0,269301.0,9464.539200000001,31895.0,533961.0,17124.8583
2024-25,19,West Bengal,2025-03,2025-03-01,67964.0,4018557.0,81508.55559999999,52157.0,1416737.0,56130.162000000004,79435.0,1604251.0,63267.917199999996
2024-25,20,Jharkhand,2025-03,2025-03-01,14434.0,870001.0,21462.8024,10946.0,355436.0,23586.0751,34275.0,625271.0,23052.7497
2024-25,21,Odisha,2025-03,2025-03-01,24378.0,1676419.0,35107.2293,9487.0,424259.0,39159.7007,43072.0,634001.0,38519.7586
2024-25,22,Chhattisgarh,2025-03,2025-03-01,20535.0,1102427.0,29614.9365,12014.0,352369.0,27245.8654,30474.0,708188.0,23981.292
2024-25,23,Madhya Pradesh,2025-03,2025-03-01,33977.0,1449783.0,32728.770699999997,27500.0,703938.0,36958.8491,89575.0,1410716.0,48589.4237
2024-25,24,Gujarat,2025-03,2025-03-01,205827.0,6949406.0,205773.951,160552.0,5824520.0,181218.58010000002,163598.0,2642124.0,135021.5433
2024-25,25,Daman and Diu,2025-03,2025-03-01,0.0,0.0,0.0,0.0,0.0,0.0,27.0,51.0,1.4445
2024-25,26,Dadra and Nagar Haveli,2025-03,2025-03-01,3270.0,144395.0,7179.0545999999995,4159.0,501883.0,23962.5134,6072.0,219714.0,18879.0861
2024-25,27,Maharashtra,2025-03,2025-03-01,191575.0,12549307.0,284798.0548,134924.0,5894982.0,218343.46289999998,242559.0,4303605.0,203191.9816
2024-25,29,Karnataka,2025-03,2025-03-01,132872.0,8198732.0,141879.9294,66175.0,3342177.0,104912.4953,139954.0,2928764.0,113208.6026
2024-25,30,Goa,2025-03,2025-03-01,2327.0,190371.0,2875.9238,2046.0,77655.0,6721.254599999999,9105.0,163498.0,6570.152700000001
2024-25,31,Lakshadweep,2025-03,2025-03-01,1.0,3.0,0.0638,4.0,22.0,0.7137,82.0,883.0,13.277899999999999
2024-25,32,Kerala,2025-03,2025-03-01,50984.0,2258218.0,57380.86519999999,19365.0,266499.0,12329.708700000001,63945.0,1025007.0,26215.9437
2024-25,33,Tamil Nadu,2025-03,2025-03-01,147976.0,8866157.0,177024.1202,83413.0,3008955.0,134890.7432,138089.0,2976121.0,125064.3982
2024-25,34,Puducherry,2025-03,2025-03-01,1465.0,58700.0,1971.0724,2348.0,150099.0,6076.7485,6501.0,155531.0,4963.1858
2024-25,35,ANDAMAN AND NICOBAR,2025-03,2025-03-01,115.0,3836.0,103.2075,128.0,957.0,124.65370000000001,1260.0,14356.0,432.2133
2024-25,36,Telangana,2025-03,2025-03-01,59349.0,4091143.0,64755.1976,39601.0,1136800.0,51804.0087,74536.0,1744673.0,59677.6278
2024-25,37,Andhra Pradesh,2025-03,2025-03-01,43815.0,2606539.0,43673.7481,26024.0,634405.0,49257.7917,77514.0,1219457.0,49774.2724
2024-25,38,Ladakh,2025-03,2025-03-01,146.0,1106.0,46.279799999999994,43.0,110.0,14.6119,472.0,3107.0,124.01100000000001
2024-25,97,Other Territory,2025-03,2025-03-01,13.0,363.0,60.227700000000006,64.0,4360.0,609.7037,209.0,15526.0,3574.5053000000003
2024-25,01,Jammu and Kashmir,2025-02,2025-02-01,9694.0,287069.0,5108.233499999999,3768.0,42638.0,3099.6461,21835.0,259962.0,7828.775699999999
2024-25,02,Himachal Pradesh,2025-02,2025-02-01,10215.0,325015.0,7256.8297999999995,6448.0,319336.0,13746.2568,25088.0,358582.0,11872.139099999999
2024-25,03,Punjab,2025-02,2025-02-01,81183.0,2551180.0,54456.3408,54049.0,1224859.0,38589.8427,81097.0,1202515.0,40261.9458
2024-25,04,Chandigarh,2025-02,2025-02-01,2532.0,29050.0,522.5975,5378.0,110581.0,2275.1494000000002,9264.0,200764.0,3707.4130999999998
2024-25,05,Uttarakhand,2025-02,2025-02-01,16442.0,827178.0,14456.1889,10753.0,460542.0,21785.999900000003,32362.0,730577.0,18942.0514
2024-25,06,Haryana,2025-02,2025-02-01,90309.0,5473703.0,79055.0169,78331.0,7185119.0,111414.851,123661.0,3421351.0,101512.52949999999
2024-25,07,Delhi,2025-02,2025-02-01,81612.0,1280490.0,45593.1819,137574.0,2417332.0,58339.1601,144928.0,4438632.0,69443.4786
2024-25,08,Rajasthan,2025-02,2025-02-01,71263.0,2155601.0,53007.418099999995,60187.0,1770958.0,53423.7928,118305.0,1789382.0,61480.9792
2024-25,09,Uttar Pradesh,2025-02,2025-02-01,162602.0,7092027.0,109273.65039999998,103352.0,2953818.0,86716.8501,234668.0,3936933.0,109294.47720000001
2024-25,10,Bihar,2025-02,2025-02-01,15627.0,874414.0,15741.6845,10954.0,146075.0,5397.0184,71367.0,1039049.0,23201.9487
2024-25,11,Sikkim,2025-02,2025-02-01,217.0,6231.0,107.6013,268.0,7061.0,3298.7697,3119.0,65072.0,1128.3923
2024-25,12,Arunachal Pradesh,2025-02,2025-02-01,396.0,8250.0,200.8211,348.0,3516.0,199.4114,4189.0,42439.0,941.5754
2024-25,13,Nagaland,2025-02,2025-02-01,255.0,3952.0,103.9367,390.0,3725.0,145.8828,2901.0,35233.0,705.2076
2024-25,14,Manipur,2025-02,2025-02-01,184.0,4935.0,142.0394,253.0,3943.0,321.3714,3047.0,38194.0,865.2184
2024-25,15,Mizoram,2025-02,2025-02-01,71.0,2239.0,40.9636,147.0,1448.0,37.7055,2303.0,31820.0,601.4094
2024-25,16,Tripura,2025-02,2025-02-01,2311.0,55466.0,1127.0677,674.0,4188.0,395.2625,5298.0,49383.0,1249.4871
2024-25,17,Meghalaya,2025-02,2025-02-01,665.0,22551.0,433.2888,729.0,43545.0,984.1569999999999,4086.0,48274.0,1319.0929
2024-25,18,Assam,2025-02,2025-02-01,16458.0,642734.0,12315.326399999998,12418.0,235992.0,8162.9971,30719.0,491998.0,14628.273899999998
2024-25,19,West Bengal,2025-02,2025-02-01,64464.0,3626457.0,68912.5865,50118.0,1291376.0,48610.1083,77891.0,1492669.0,56025.6772
2024-25,20,Jharkhand,2025-02,2025-02-01,13498.0,773036.0,17886.555500000002,10304.0,310627.0,19384.5402,33068.0,588660.0,19977.4989
2024-25,21,Odisha,2025-02,2025-02-01,22308.0,1427443.0,28951.593999999997,8832.0,370292.0,33200.0275,41318.0,579920.0,25192.1008
2024-25,22,Chhattisgarh,2025-02,2025-02-01,18974.0,970499.0,24562.5084,11565.0,309857.0,23287.215299999996,29415.0,662657.0,21147.5905
2024-25,23,Madhya Pradesh,2025-02,2025-02-01,31227.0,1304586.0,27493.2072,26075.0,620931.0,31599.8711,86460.0,1265198.0,42068.3966
2024-25,24,Gujarat,2025-02,2025-02-01,197041.0,6520364.0,181142.99730000002,157121.0,5479858.0,157443.809,161867.0,2467900.0,121245.2358
2024-25,25,Daman and Diu,2025-02,2025-02-01,0.0,0.0,0.0,0.0,0.0,0.0,26.0,40.0,0.6656
2024-25,26,Dadra and Nagar Haveli,2025-02,2025-02-01,3163.0,134345.0,6431.5446999999995,4068.0,467249.0,20371.126,5927.0,201084.0,15670.8405
2024-25,27,Maharashtra,2025-02,2025-02-01,180855.0,11211012.0,241330.9051,131709.0,5263826.0,185658.99649999998,236841.0,3907750.0,175517.14760000003
2024-25,29,Karnataka,2025-02,2025-02-01,124742.0,7447793.0,120373.5845,62782.0,2895047.0,86865.3558,134908.0,2594374.0,97122.4456
2024-25,30,Goa,2025-02,2025-02-01,2248.0,172158.0,3106.3265,1970.0,68188.0,5723.4351,8756.0,151102.0,5378.370400000001
2024-25,31,Lakshadweep,2025-02,2025-02-01,0.0,0.0,0.0,4.0,23.0,0.9594,92.0,791.0,15.0907
2024-25,32,Kerala,2025-02,2025-02-01,49322.0,2040033.0,52216.5763,18766.0,238779.0,10974.7126,62052.0,922741.0,23199.2366
2024-25,33,Tamil Nadu,2025-02,2025-02-01,140940.0,7945014.0,155420.5946,80861.0,2735293.0,116632.26539999999,133045.0,2665063.0,109359.86189999999
2024-25,34,Puducherry,2025-02,2025-02-01,1360.0,50560.0,1445.4417,2275.0,134691.0,4715.9821999999995,6380.0,137689.0,3963.6437
2024-25,35,ANDAMAN AND NICOBAR,2025-02,2025-02-01,115.0,3330.0,74.9151,122.0,411.0,83.52959999999999,1232.0,12812.0,317.6526
2024-25,36,Telangana,2025-02,2025-02-01,56212.0,3706834.0,53713.573099999994,37990.0,1011130.0,43030.134699999995,72901.0,1597723.0,50665.8517
2024-25,37,Andhra Pradesh,2025-02,2025-02-01,41213.0,2382352.0,37593.5476,24683.0,579414.0,43469.3133,75525.0,1104063.0,43486.8131
2024-25,38,Ladakh,2025-02,2025-02-01,120.0,647.0,25.946199999999997,31.0,93.0,5.394400000000001,474.0,2829.0,79.4182
2024-25,97,Other Territory,2025-02,2025-02-01,11.0,359.0,513.5177,70.0,4486.0,607.6342,195.0,14339.0,2730.3866
2024-25,01,Jammu and Kashmir,2025-01,2025-01-01,9637.0,290985.0,5090.6115,4068.0,48133.0,3394.1459000000004,21283.0,238173.0,7731.6367
2024-25,02,Himachal Pradesh,2025-01,2025-01-01,10384.0,359932.0,7681.7116000000005,6537.0,341818.0,14937.8917,25374.0,393867.0,13247.065200000001
2024-25,03,Punjab,2025-01,2025-01-01,82344.0,2728238.0,59018.3834,56752.0,1296322.0,41018.9148,81811.0,1261109.0,44304.79150000001
2024-25,04,Chandigarh,2025-01,2025-01-01,2568.0,31438.0,549.3805,5452.0,118654.0,2333.8337,9395.0,209187.0,3718.7906
2024-25,05,Uttarakhand,2025-01,2025-01-01,16643.0,882163.0,15735.350400000001,11101.0,476031.0,23553.242299999998,32045.0,738012.0,20740.3676
2024-25,06,Haryana,2025-01,2025-01-01,91907.0,5723277.0,82572.7337,79932.0,7752153.0,118939.9454,125040.0,3547967.0,111652.6291
2024-25,07,Delhi,2025-01,2025-01-01,83205.0,1367066.0,47181.009000000005,139524.0,2518772.0,61898.4664,148860.0,4684905.0,72956.1513
2024-25,08,Rajasthan,2025-01,2025-01-01,73646.0,2254363.0,57196.148799999995,61631.0,1851861.0,57469.197400000005,122121.0,1954684.0,67048.3587
2024-25,09,Uttar Pradesh,2025-01,2025-01-01,164869.0,7216670.0,115477.9904,106340.0,3000363.0,94275.79220000001,237923.0,4219659.0,122041.23640000001
2024-25,10,Bihar,2025-01,2025-01-01,15524.0,886069.0,15848.3433,11462.0,161095.0,6163.7776,71590.0,1111986.0,24849.294500000004
2024-25,11,Sikkim,2025-01,2025-01-01,210.0,7011.0,123.072,280.0,8182.0,3590.9590999999996,3196.0,72332.0,1307.3573
2024-25,12,Arunachal Pradesh,2025-01,2025-01-01,407.0,7573.0,159.4831,357.0,3286.0,266.5231,4207.0,44532.0,991.9549000000001
2024-25,13,Nagaland,2025-01,2025-01-01,251.0,3499.0,118.4266,373.0,3366.0,117.7158,2900.0,35544.0,705.1447000000001
2024-25,14,Manipur,2025-01,2025-01-01,197.0,4928.0,145.7487,254.0,4678.0,401.3178,3096.0,42192.0,972.1186
2024-25,15,Mizoram,2025-01,2025-01-01,73.0,2140.0,38.3876,139.0,1560.0,38.0803,2270.0,34501.0,620.5785
2024-25,16,Tripura,2025-01,2025-01-01,2348.0,57737.0,1261.0186,712.0,4479.0,496.4788,5392.0,51449.0,1320.307
2024-25,17,Meghalaya,2025-01,2025-01-01,665.0,25380.0,471.4025,724.0,43916.0,963.7364,4187.0,53168.0,1406.832
2024-25,18,Assam,2025-01,2025-01-01,16368.0,646419.0,12246.180400000001,12448.0,256514.0,8735.652399999999,30262.0,471228.0,14795.101999999999
2024-25,19,West Bengal,2025-01,2025-01-01,65147.0,3854583.0,72893.145,50764.0,1273404.0,52422.1613,79405.0,1592675.0,60560.4252
2024-25,20,Jharkhand,2025-01,2025-01-01,13373.0,768601.0,18888.0869,10452.0,323518.0,21442.191000000003,33102.0,618022.0,20769.5534
2024-25,21,Odisha,2025-01,2025-01-01,22143.0,1441630.0,29911.3054,9081.0,412570.0,35984.9879,41937.0,618844.0,27073.549700000003
2024-25,22,Chhattisgarh,2025-01,2025-01-01,19440.0,1061395.0,26456.0727,11946.0,334539.0,24697.6815,30502.0,718092.0,23891.6134
2024-25,23,Madhya Pradesh,2025-01,2025-01-01,31827.0,1397815.0,29185.402400000003,26507.0,685561.0,34384.213599999995,88695.0,1370998.0,45965.8475
2024-25,24,Gujarat,2025-01,2025-01-01,200850.0,7062454.0,194365.9338,160316.0,5856499.0,167207.5583,168988.0,2756476.0,132063.68
2024-25,25,Daman and Diu,2025-01,2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,34.0,59.0,2.9977
2024-25,26,Dadra and Nagar Haveli,2025-01,2025-01-01,3287.0,150345.0,7218.0139,4092.0,522238.0,22381.269900000003,5991.0,225164.0,17829.9395
2024-25,27,Maharashtra,2025-01,2025-01-01,185228.0,12067736.0,263501.6901,135092.0,5634699.0,199686.9905,245180.0,4269621.0,193439.5792
2024-25,29,Karnataka,2025-01,2025-01-01,128020.0,7953451.0,129959.4537,65014.0,3175758.0,94093.0408,137458.0,2738254.0,105976.74119999999
2024-25,30,Goa,2025-01,2025-01-01,2293.0,187514.0,2940.6113,2111.0,73761.0,6169.3371,9212.0,179263.0,6120.312099999999
2024-25,31,Lakshadweep,2025-01,2025-01-01,0.0,0.0,0.0,4.0,15.0,0.36829999999999996,68.0,690.0,11.8848
2024-25,32,Kerala,2025-01,2025-01-01,50464.0,2263549.0,48619.013399999996,19362.0,251931.0,12123.0244,62873.0,947159.0,24568.424
2024-25,33,Tamil Nadu,2025-01,2025-01-01,140642.0,8093381.0,157111.0963,81417.0,2767812.0,122122.93130000001,135469.0,2713531.0,119331.8243
2024-25,34,Puducherry,2025-01,2025-01-01,1415.0,53350.0,1501.3941,2286.0,142305.0,4514.4125,6443.0,145054.0,4096.8636
2024-25,35,ANDAMAN AND NICOBAR,2025-01,2025-01-01,114.0,3524.0,77.9996,130.0,501.0,62.392700000000005,1210.0,13522.0,414.69870000000003
2024-25,36,Telangana,2025-01,2025-01-01,56650.0,3932307.0,59451.0449,38589.0,1105681.0,45629.847,74221.0,1704040.0,53559.465899999996
2024-25,37,Andhra Pradesh,2025-01,2025-01-01,40887.0,2571813.0,40072.4455,24764.0,606656.0,45609.183,77668.0,1142470.0,47606.9823
2024-25,38,Ladakh,2025-01,2025-01-01,142.0,904.0,67.3507,46.0,103.0,4.6627,524.0,3209.0,101.90969999999999
2024-25,97,Other Territory,2025-01,2025-01-01,11.0,422.0,52.364399999999996,62.0,4118.0,732.4176,209.0,14647.0,2905.1135999999997
2024-25,01,Jammu and Kashmir,2024-12,2024-12-01,9692.0,298384.0,4886.8587,4490.0,47192.0,3115.3983000000003,21588.0,241749.0,7252.0799
2024-25,02,Himachal Pradesh,2024-12,2024-12-01,10018.0,345379.0,7078.8711,6473.0,337213.0,14154.595500000001,25551.0,383964.0,12550.0049
2024-25,03,Punjab,2024-12,2024-12-01,81237.0,2540856.0,53555.5071,58203.0,1355643.0,39319.8327,80442.0,1181151.0,41495.2537
2024-25,04,Chandigarh,2024-12,2024-12-01,2492.0,30773.0,498.70459999999997,5424.0,109102.0,2134.3298,9297.0,203162.0,3745.6884000000005
2024-25,05,Uttarakhand,2024-12,2024-12-01,16441.0,833846.0,14563.6033,10956.0,451619.0,21899.470299999997,31991.0,681804.0,19562.3862
2024-25,06,Haryana,2024-12,2024-12-01,89859.0,5335733.0,79333.9388,78326.0,7232347.0,114314.138,123029.0,3316776.0,104443.3827
2024-25,07,Delhi,2024-12,2024-12-01,81157.0,1307011.0,44880.3526,137115.0,2341463.0,58463.859599999996,145069.0,4285840.0,69548.1421
2024-25,08,Rajasthan,2024-12,2024-12-01,70872.0,2148555.0,53600.220499999996,60468.0,1664428.0,54218.4617,119470.0,1762060.0,63820.2256
2024-25,09,Uttar Pradesh,2024-12,2024-12-01,161428.0,6734915.0,106598.32539999999,105499.0,2807638.0,84890.6297,231375.0,3810263.0,107828.9518
2024-25,10,Bihar,2024-12,2024-12-01,15015.0,866226.0,15627.1189,11300.0,151382.0,5407.4162,67957.0,857822.0,22356.5554
2024-25,11,Sikkim,2024-12,2024-12-01,218.0,6497.0,111.07,237.0,7783.0,3609.1545,2987.0,59530.0,1271.3951
2024-25,12,Arunachal Pradesh,2024-12,2024-12-01,364.0,6932.0,151.953,339.0,3501.0,235.3324,4198.0,45012.0,1043.4289999999999
2024-25,13,Nagaland,2024-12,2024-12-01,230.0,3153.0,79.1916,383.0,4670.0,159.1911,2836.0,36295.0,703.9648
2024-25,14,Manipur,2024-12,2024-12-01,172.0,4708.0,160.481,259.0,4679.0,413.07529999999997,2988.0,40715.0,909.6802
2024-25,15,Mizoram,2024-12,2024-12-01,67.0,1580.0,32.108200000000004,112.0,1138.0,17.896,2228.0,32588.0,579.6138
2024-25,16,Tripura,2024-12,2024-12-01,2335.0,56023.0,1310.3228,693.0,4392.0,498.6582,5248.0,50866.0,1264.3531
2024-25,17,Meghalaya,2024-12,2024-12-01,637.0,24722.0,454.2877,692.0,41360.0,905.3096,4212.0,54185.0,1335.86
2024-25,18,Assam,2024-12,2024-12-01,16323.0,640479.0,12386.2661,12163.0,252617.0,9026.6822,29776.0,425620.0,14462.7877
2024-25,19,West Bengal,2024-12,2024-12-01,63138.0,3617256.0,69431.132,49630.0,1158051.0,50451.6884,77851.0,1464712.0,57148.3199
2024-25,20,Jharkhand,2024-12,2024-12-01,13069.0,739179.0,17705.0313,10283.0,322650.0,20129.7526,31802.0,535523.0,19833.8037
2024-25,21,Odisha,2024-12,2024-12-01,21236.0,1350974.0,27971.069300000003,8799.0,391071.0,34851.2349,40056.0,568244.0,26897.9305
2024-25,22,Chhattisgarh,2024-12,2024-12-01,18111.0,935215.0,23569.5773,11211.0,304571.0,22566.782400000004,29686.0,618902.0,21948.3046
2024-25,23,Madhya Pradesh,2024-12,2024-12-01,30348.0,1326992.0,27515.8866,26083.0,673181.0,32899.8308,86318.0,1227660.0,43717.4313
2024-25,24,Gujarat,2024-12,2024-12-01,196954.0,6848629.0,187895.05980000002,157239.0,5137266.0,163228.0982,165905.0,2681859.0,128828.8407
2024-25,25,Daman and Diu,2024-12,2024-12-01,0.0,0.0,0.0,1.0,1.0,0.0,29.0,50.0,1.5831
2024-25,26,Dadra and Nagar Haveli,2024-12,2024-12-01,3208.0,148496.0,6828.554,4063.0,510849.0,22298.134100000003,5942.0,219735.0,17291.4025
2024-25,27,Maharashtra,2024-12,2024-12-01,179555.0,11301447.0,245805.2018,131922.0,5504885.0,195423.0043,240041.0,4131305.0,190452.022
2024-25,29,Karnataka,2024-12,2024-12-01,124586.0,7436140.0,121539.487,64181.0,3051202.0,92671.1142,134487.0,2671514.0,100819.3246
2024-25,30,Goa,2024-12,2024-12-01,2242.0,174544.0,2611.3287,2070.0,68506.0,5857.928100000001,9228.0,169449.0,5957.875400000001
2024-25,31,Lakshadweep,2024-12,2024-12-01,0.0,0.0,0.0,6.0,19.0,0.29600000000000004,78.0,691.0,14.3114
2024-25,32,Kerala,2024-12,2024-12-01,48038.0,2048393.0,29943.208199999997,18686.0,233222.0,11118.067,61790.0,893537.0,23053.007700000002
2024-25,33,Tamil Nadu,2024-12,2024-12-01,140239.0,8004718.0,154474.1308,81088.0,2723281.0,121289.2688,134581.0,2703083.0,116792.8548
2024-25,34,Puducherry,2024-12,2024-12-01,1373.0,51462.0,1839.4347,2221.0,139006.0,5021.8542,6374.0,140240.0,4463.7922
2024-25,35,ANDAMAN AND NICOBAR,2024-12,2024-12-01,106.0,3015.0,65.3016,117.0,775.0,74.2406,1246.0,13553.0,470.3913
2024-25,36,Telangana,2024-12,2024-12-01,55988.0,3781967.0,60592.067,38568.0,1095869.0,47405.0953,74078.0,1742723.0,54126.8471
2024-25,37,Andhra Pradesh,2024-12,2024-12-01,40754.0,2465892.0,38635.8273,24307.0,572801.0,43808.4219,80288.0,1281860.0,46675.8892
2024-25,38,Ladakh,2024-12,2024-12-01,193.0,1449.0,60.2883,88.0,357.0,19.4952,1154.0,7672.0,231.18009999999998
2024-25,97,Other Territory,2024-12,2024-12-01,8.0,115.0,28.351799999999997,43.0,4775.0,723.0825,274.0,15574.0,3661.9238
2024-25,01,Jammu and Kashmir,2024-11,2024-11-01,9551.0,307918.0,4982.0367,4714.0,50168.0,3195.2445000000002,21968.0,244316.0,7279.4023
2024-25,02,Himachal Pradesh,2024-11,2024-11-01,9983.0,335635.0,7002.7148,6259.0,314009.0,13383.216499999999,25943.0,372642.0,11718.0742
2024-25,03,Punjab,2024-11,2024-11-01,79107.0,2456945.0,51669.1293,57454.0,1402532.0,38036.1179,78563.0,1099029.0,38350.7365
2024-25,04,Chandigarh,2024-11,2024-11-01,2454.0,30242.0,468.9705,5304.0,101386.0,2011.6919,9168.0,190334.0,3346.7086
2024-25,05,Uttarakhand,2024-11,2024-11-01,15730.0,806092.0,13285.294399999999,10549.0,415458.0,20129.5927,32004.0,641203.0,18040.2047
2024-25,06,Haryana,2024-11,2024-11-01,86958.0,4870185.0,72843.7712,75896.0,6420652.0,103457.1143,119610.0,2881731.0,94308.17820000001
2024-25,07,Delhi,2024-11,2024-11-01,77751.0,1230511.0,40017.5928,132042.0,2110158.0,53923.2725,140183.0,3739731.0,62942.3366
2024-25,08,Rajasthan,2024-11,2024-11-01,67896.0,1990037.0,50244.6132,57266.0,1510551.0,49074.8505,115977.0,1596310.0,58697.0584
2024-25,09,Uttar Pradesh,2024-11,2024-11-01,155617.0,6248616.0,99522.53050000001,100051.0,2429846.0,75623.4344,227235.0,3487384.0,104550.01289999999
2024-25,10,Bihar,2024-11,2024-11-01,13944.0,777804.0,13949.1513,9665.0,127731.0,4732.1897,66326.0,817392.0,20548.546000000002
2024-25,11,Sikkim,2024-11,2024-11-01,213.0,5764.0,89.2754,227.0,7009.0,3258.6002000000003,2626.0,47442.0,1168.1782
2024-25,12,Arunachal Pradesh,2024-11,2024-11-01,353.0,6875.0,135.2472,370.0,3341.0,237.3878,4128.0,41859.0,890.4886
2024-25,13,Nagaland,2024-11,2024-11-01,224.0,3015.0,71.9017,357.0,3927.0,139.76930000000002,3049.0,38369.0,706.5512
2024-25,14,Manipur,2024-11,2024-11-01,183.0,3923.0,162.9975,212.0,3562.0,373.98220000000003,2760.0,31480.0,743.5606
2024-25,15,Mizoram,2024-11,2024-11-01,78.0,2237.0,43.9885,122.0,1269.0,28.796999999999997,2310.0,35627.0,609.0353
2024-25,16,Tripura,2024-11,2024-11-01,2305.0,53119.0,1211.3335,706.0,4738.0,452.16900000000004,5379.0,49520.0,1232.6017
2024-25,17,Meghalaya,2024-11,2024-11-01,639.0,24079.0,442.4634,600.0,33346.0,744.2922,4230.0,54021.0,1319.1953
2024-25,18,Assam,2024-11,2024-11-01,16126.0,620997.0,12055.1661,12042.0,241385.0,9003.9063,29458.0,380666.0,13125.596200000002
2024-25,19,West Bengal,2024-11,2024-11-01,61750.0,3334654.0,65706.7735,47373.0,1128885.0,47354.695999999996,74987.0,1322907.0,54066.7721
2024-25,20,Jharkhand,2024-11,2024-11-01,12569.0,700573.0,16503.4963,9554.0,281009.0,18506.88,30219.0,476993.0,18570.8225
2024-25,21,Odisha,2024-11,2024-11-01,21073.0,1332832.0,27292.192000000003,8478.0,391522.0,33532.192,39080.0,525369.0,23720.382400000002
2024-25,22,Chhattisgarh,2024-11,2024-11-01,16792.0,822983.0,21324.5582,10509.0,255408.0,20803.743000000002,28023.0,535961.0,19390.0991
2024-25,23,Madhya Pradesh,2024-11,2024-11-01,29979.0,1230475.0,26795.752200000003,24682.0,579810.0,29642.0449,84562.0,1108535.0,40314.81
2024-25,24,Gujarat,2024-11,2024-11-01,180238.0,5608217.0,160354.8442,144648.0,4115780.0,143336.0675,154813.0,2291327.0,115736.75480000001
2024-25,25,Daman and Diu,2024-11,2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,29.0,49.0,2.1913
2024-25,26,Dadra and Nagar Haveli,2024-11,2024-11-01,3034.0,131730.0,6312.2058,3938.0,438048.0,19740.7513,5700.0,193590.0,15664.4949
2024-25,27,Maharashtra,2024-11,2024-11-01,169946.0,10113174.0,213441.32280000002,124839.0,4728030.0,168703.40600000002,225300.0,3634101.0,172805.6316
2024-25,29,Karnataka,2024-11,2024-11-01,121651.0,6953432.0,114429.60380000001,62236.0,2808802.0,84754.4677,130232.0,2425422.0,91868.4285
2024-25,30,Goa,2024-11,2024-11-01,2205.0,168858.0,2875.6162,1994.0,70076.0,5413.993399999999,8999.0,165982.0,5750.6596
2024-25,31,Lakshadweep,2024-11,2024-11-01,0.0,0.0,0.0,2.0,10.0,0.0527,67.0,617.0,10.0792
2024-25,32,Kerala,2024-11,2024-11-01,47612.0,2003289.0,29262.687400000003,18676.0,229355.0,11003.0833,60036.0,808440.0,21617.454100000003
2024-25,33,Tamil Nadu,2024-11,2024-11-01,135222.0,7537967.0,145118.3928,78749.0,2570217.0,110044.8938,127259.0,2326464.0,106576.079
2024-25,34,Puducherry,2024-11,2024-11-01,1309.0,51904.0,1622.5114,2200.0,131262.0,4639.2026000000005,6107.0,129801.0,4049.342
